"ngram"	"n"
"刮骨"	2
"制药"	2
"刷牙"	2
"刹"	2
"刺桐"	2
"刻在"	2
"剁"	2
"前方"	2
"前面"	2
"剩"	2
"剩下"	2
"剪下来"	2
"剪纸"	2
"劝阻"	2
"办公"	2
"功臣"	2
"劣"	2
"动了"	2
"动作"	2
"动力"	2
"动弹"	2
"动手"	2
"勇"	2
"勇士"	2
"勇者"	2
"勤"	2
"勾践"	2
"包容"	2
"包括"	2
"化妆"	2
"化痰止咳"	2
"化身"	2
"北山"	2
"匙"	2
"医家"	2
"十七"	2
"十六"	2
"十天"	2
"十年后"	2
"十足"	2
"千米"	2
"卉"	2
"半斤"	2
"半生"	2
"华丽"	2
"华北"	2
"单身"	2
"南天"	2
"南山"	2
"南朝"	2
"卧龙"	2
"卯时"	2
"印象"	2
"即可"	2
"却步"	2
"却要"	2
"卷走"	2
"厂"	2
"历代"	2
"厚禄"	2
"原先"	2
"原型"	2
"厦"	2
"去年"	2
"去路"	2
"县"	2
"参考"	2
"又要"	2
"叉"	2
"及时"	2
"友好"	2
"友情"	2
"反复"	2
"反差"	2
"反正"	2
"发个"	2
"发扬"	2
"发觉"	2
"发青"	2
"取代"	2
"取出"	2
"取水"	2
"受刑"	2
"受得了"	2
"受益"	2
"受邀"	2
"变的"	2
"口技"	2
"口红"	2
"古典"	2
"古山"	2
"古时"	2
"古琴"	2
"古风"	2
"叩"	2
"只剩"	2
"只吃"	2
"只差"	2
"只要能"	2
"只身"	2
"叫作"	2
"叫过"	2
"可不"	2
"可亲"	2
"可供"	2
"可可"	2
"可就"	2
"可怜"	2
"可要"	2
"可谓"	2
"台湾"	2
"司令"	2
"吃不完"	2
"吃出"	2
"吃茶"	2
"吃草"	2
"各国"	2
"各自"	2
"吆喝"	2
"合法"	2
"吉他"	2
"同意"	2
"同流合污"	2
"同胞"	2
"名刺"	2
"名气"	2
"名车"	2
"后面"	2
"向日葵"	2
"君王"	2
"吞下"	2
"否则"	2
"含义"	2
"含金量"	2
"听到"	2
"启发"	2
"吸取"	2
"吸着"	2
"吸血鬼"	2
"呆"	2
"呈"	2
"呕吐"	2
"周期"	2
"味蕾"	2
"呼吁"	2
"和田"	2
"咖啡"	2
"咬了"	2
"品尝"	2
"哑巴"	2
"哪怕"	2
"哪有"	2
"哪来"	2
"哲"	2
"唤"	2
"售价"	2
"啃"	2
"啼"	2
"啼哭"	2
"喂羊"	2
"善"	2
"善意"	2
"喜乐"	2
"喜鹊"	2
"喝水"	2
"嘘"	2
"嘲笑"	2
"嘿"	2
"囊"	2
"囚禁"	2
"四代"	2
"四君子"	2
"四川"	2
"四月份"	2
"回国"	2
"回天"	2
"回头"	2
"回答"	2
"回顾"	2
"团圆"	2
"囤"	2
"困扰"	2
"围棋"	2
"固"	2
"固体"	2
"固定"	2
"国内"	2
"土瓜"	2
"土豆"	2
"地主"	2
"地产"	2
"地带"	2
"地牢"	2
"地窖"	2
"地道"	2
"场面"	2
"坐标"	2
"坚"	2
"坚韧"	2
"垂危"	2
"垂涎欲滴"	2
"垂直"	2
"垄断"	2
"埋伏"	2
"城隍"	2
"埙"	2
"基本上"	2
"基础"	2
"堵截"	2
"塞"	2
"境"	2
"增"	2
"壁画"	2
"处于"	2
"复习"	2
"复兴"	2
"夏秋"	2
"外地人"	2
"外婆"	2
"多加"	2
"多大"	2
"多孔"	2
"多花"	2
"多面"	2
"夜明"	2
"夜晚"	2
"夜间"	2
"大侠"	2
"大叫"	2
"大呼"	2
"大大"	2
"大学生"	2
"大将"	2
"大概"	2
"大漠"	2
"大祸"	2
"大肠"	2
"大胆"	2
"大象"	2
"大闹"	2
"大陆"	2
"天上"	2
"天仙"	2
"天大"	2
"天理"	2
"天空"	2
"天雄"	2
"太大"	2
"太少"	2
"太强"	2
"太白"	2
"太美"	2
"太过"	2
"太近"	2
"央"	2
"失明"	2
"失误"	2
"头部"	2
"头顶"	2
"夸"	2
"奇事"	2
"奇异"	2
"奇想"	2
"奇术"	2
"奇瑞"	2
"奇观"	2
"奉"	2
"奉献"	2
"奏"	2
"奔跑"	2
"奠定"	2
"奢侈"	2
"奥妙"	2
"女神"	2
"她来"	2
"好不容易"	2
"好人"	2
"好几天"	2
"好转"	2
"如初"	2
"如履平地"	2
"妃"	2
"妆"	2
"妇"	2
"妇女"	2
"妖"	2
"妖怪"	2
"妙药"	2
"妹"	2
"始"	2
"始终"	2
"姐"	2
"委"	2
"姨妈"	2
"姿"	2
"威武"	2
"娃娃"	2
"娄"	2
"娶到"	2
"婆媳"	2
"婚"	2
"婚礼"	2
"婴"	2
"婴儿"	2
"嫦娥"	2
"孔子"	2
"字体"	2
"存"	2
"存放"	2
"孙子"	2
"孜"	2
"孝道"	2
"孤"	2
"学业"	2
"学子"	2
"学生"	2
"宁可"	2
"宁愿"	2
"宇宙"	2
"守望"	2
"完了"	2
"定义"	2
"宝典"	2
"宝地"	2
"实践"	2
"实际"	2
"实验"	2
"客家人"	2
"室内"	2
"宰相"	2
"害人"	2
"家喻户晓"	2
"家居"	2
"宽"	2
"寂寂"	2
"寅"	2
"富人"	2
"富家"	2
"富裕"	2
"富贵"	2
"寒冬"	2
"寒水"	2
"寒露"	2
"寒风"	2
"寸"	2
"对象"	2
"寿"	2
"封建"	2
"封锁"	2
"将近"	2
"尊为"	2
"小众"	2
"小伙子"	2
"小伞"	2
"小便"	2
"小刀"	2
"小区"	2
"小城"	2
"小孩子"	2
"小河"	2
"小看"	2
"小马"	2
"小鸡"	2
"小鹿"	2
"小龙"	2
"少得"	2
"尝了"	2
"就好"	2
"就应该"	2
"就算"	2
"就问"	2
"尴尬"	2
"尼斯"	2
"尽兴"	2
"尿床"	2
"屁"	2
"展开"	2
"属实"	2
"山木"	2
"山洞"	2
"山谷"	2
"山野里"	2
"山顶"	2
"岁月"	2
"岂不是"	2
"岜"	2
"岷"	2
"崖壁"	2
"巢"	2
"工厂"	2
"左右"	2
"巨响"	2
"巨著"	2
"差一点"	2
"差异"	2
"己"	2
"已有"	2
"已知"	2
"已经有"	2
"市面上"	2
"帧"	2
"常客"	2
"干什么"	2
"平平"	2
"年份"	2
"年夜饭"	2
"年头"	2
"年来"	2
"年生"	2
"幸好"	2
"幻"	2
"幻觉"	2
"幼"	2
"幽"	2
"幽谷"	2
"幽静"	2
"广州"	2
"广西"	2
"庄稼"	2
"应急"	2
"应酬"	2
"府"	2
"度过"	2
"庭"	2
"庵"	2
"建安"	2
"开启"	2
"开国"	2
"开张"	2
"开放"	2
"开车"	2
"异常"	2
"弓箭"	2
"引发"	2
"引得"	2
"引起"	2
"引进"	2
"强壮"	2
"强烈"	2
"强行"	2
"当众"	2
"当做"	2
"当初"	2
"当然是"	2
"录"	2
"彼"	2
"往下"	2
"往后"	2
"往复"	2
"往来"	2
"待遇"	2
"很小"	2
"很甜"	2
"很香"	2
"得利"	2
"御窑"	2
"循环"	2
"微笑"	2
"微言大义"	2
"微醺"	2
"心安"	2
"心心"	2
"心疼"	2
"心血"	2
"忆"	2
"忌讳"	2
"志向"	2
"忘"	2
"忘了"	2
"忙碌"	2
"快要"	2
"念念"	2
"怀孕"	2
"怀疑"	2
"怎么说"	2
"怒"	2
"怜"	2
"思念"	2
"思想"	2
"思考"	2
"急"	2
"性感"	2
"性格"	2
"怪异"	2
"恋"	2
"恨"	2
"恩赐"	2
"恶劣"	2
"恶心"	2
"恶性"	2
"恶毒"	2
"悄悄"	2
"患病"	2
"您说"	2
"悬挂"	2
"悲惨"	2
"悲痛"	2
"情报"	2
"惨"	2
"惬意"	2
"想尽"	2
"想把"	2
"愈合"	2
"感动"	2
"感染"	2
"慈祥"	2
"慈禧太后"	2
"慌张"	2
"慢"	2
"憋"	2
"憨"	2
"成分"	2
"成名"	2
"成品"	2
"成型"	2
"我也"	2
"我来"	2
"我看到"	2
"戒"	2
"或者是"	2
"战略"	2
"房前"	2
"所在"	2
"所用"	2
"扇骨"	2
"手下留情"	2
"手脚"	2
"才可以"	2
"才将"	2
"才得"	2
"才敢"	2
"才算"	2
"才行"	2
"扒"	2
"打劫"	2
"打卡"	2
"打工"	2
"打得"	2
"打扰"	2
"打死"	2
"打算"	2
"打败"	2
"执意"	2
"扫"	2
"扬州"	2
"扭曲"	2
"批"	2
"承包"	2
"承受"	2
"承认"	2
"把握住"	2
"抓去"	2
"抗旱"	2
"折磨"	2
"折纸"	2
"抚"	2
"抡起"	2
"报仇"	2
"抹茶"	2
"担忧"	2
"拆"	2
"拇指"	2
"拉扯"	2
"拍去"	2
"拍照"	2
"拔毛"	2
"拦不住"	2
"择"	2
"拾"	2
"拿下"	2
"拿去"	2
"拿起"	2
"指出"	2
"按摩"	2
"挖掘"	2
"挡住"	2
"挣钱"	2
"挥"	2
"挥发"	2
"振"	2
"挺不错"	2
"捂"	2
"捉弄"	2
"捏"	2
"捞起"	2
"捡回"	2
"换取"	2
"换零钱"	2
"捧"	2
"授受"	2
"掉下"	2
"掌柜"	2
"排列"	2
"排在"	2
"排挤"	2
"接种"	2
"接骨木"	2
"接龙"	2
"推"	2
"推入"	2
"掰"	2
"掰开"	2
"揉"	2
"揉搓"	2
"揉碎"	2
"描述"	2
"提高"	2
"插上"	2
"插秧"	2
"搜"	2
"搬家"	2
"搭救"	2
"搭档"	2
"摄影"	2
"摔"	2
"摸"	2
"撞"	2
"撸"	2
"擂"	2
"擅用"	2
"擅自"	2
"擅长"	2
"攀援"	2
"攒"	2
"支架"	2
"收养"	2
"收益"	2
"改掉"	2
"改行"	2
"放出"	2
"效率"	2
"救世"	2
"救助"	2
"教程"	2
"敛"	2
"敬"	2
"敬畏"	2
"数百"	2
"敲敲打打"	2
"敲竹杠"	2
"整整"	2
"敷"	2
"敷面"	2
"文学"	2
"文案"	2
"文物"	2
"斧"	2
"斧头"	2
"断水"	2
"新春"	2
"方向"	2
"方能"	2
"施"	2
"旅程"	2
"旅行"	2
"无害"	2
"无常"	2
"无情"	2
"无意"	2
"无毛"	2
"既有"	2
"日常生活"	2
"早上"	2
"早已"	2
"早早"	2
"早点"	2
"早餐"	2
"旬"	2
"时不时"	2
"时常"	2
"时钟"	2
"昂贵"	2
"昆布"	2
"明明是"	2
"明星"	2
"明朝"	2
"星球"	2
"春意"	2
"春色"	2
"春花"	2
"昭"	2
"显得"	2
"晕倒"	2
"晨"	2
"普及"	2
"晴空万里"	2
"智囊"	2
"暑"	2
"暴"	2
"暴利"	2
"暴露"	2
"曰"	2
"曲曲"	2
"更上一层"	2
"更生"	2
"曹"	2
"最先"	2
"最能"	2
"月亮"	2
"有一"	2
"有何"	2
"有序"	2
"有座"	2
"有心人"	2
"有病"	2
"有礼"	2
"有空"	2
"朋"	2
"服务"	2
"朝圣"	2
"朝生"	2
"朦胧"	2
"木材"	2
"木棉"	2
"木鱼"	2
"未成熟"	2
"本来"	2
"朱红"	2
"朽木"	2
"杀人"	2
"杂交"	2
"李子"	2
"杏仁"	2
"杖"	2
"杜甫"	2
"束"	2
"条件"	2
"来个"	2
"来临"	2
"杨柳"	2
"杰出"	2
"枕"	2
"果不其然"	2
"果仁"	2
"果树"	2
"枪"	2
"枪手"	2
"枯燥"	2
"柏木"	2
"柏树"	2
"柺"	2
"标点"	2
"栎"	2
"树干"	2
"树木"	2
"树林"	2
"栗子"	2
"栽"	2
"桂皮"	2
"桃李满天"	2
"桐油"	2
"桫"	2
"梅树"	2
"梦中"	2
"梦寐"	2
"梨花"	2
"梯"	2
"梯田"	2
"梵"	2
"检验"	2
"棉絮"	2
"棺材"	2
"椇"	2
"椒"	2
"椤"	2
"椰"	2
"椴"	2
"楚"	2
"楠"	2
"楠木"	2
"楸"	2
"榕树"	2
"榛"	2
"榼"	2
"槐树"	2
"模仿"	2
"模糊"	2
"橘子"	2
"橡胶"	2
"橱窗"	2
"檀"	2
"檐"	2
"欢乐"	2
"欣喜"	2
"欧阳"	2
"欲望"	2
"欺负"	2
"止痒"	2
"止痛"	2
"止血"	2
"正骨"	2
"此事"	2
"此地"	2
"此次"	2
"此花"	2
"武力"	2
"武器"	2
"武汉"	2
"歪"	2
"殉国"	2
"残忍"	2
"残缺"	2
"残酷"	2
"殓"	2
"殿试"	2
"毁灭"	2
"每晚"	2
"每月"	2
"毒死"	2
"毕生"	2
"毕竟"	2
"毛发"	2
"毛毡"	2
"毛竹"	2
"毫"	2
"气势"	2
"气色"	2
"氛围"	2
"水利"	2
"水印"	2
"水墨"	2
"水母"	2
"水火"	2
"水碓"	2
"水蛭"	2
"水边"	2
"水饺"	2
"水龙头"	2
"永生"	2
"汕"	2
"汗青"	2
"江永"	2
"池塘"	2
"污染"	2
"汲"	2
"汹涌"	2
"汽"	2
"沉淀"	2
"沉迷"	2
"沙糖"	2
"没什么"	2
"没能"	2
"没被"	2
"沦丧"	2
"沦落"	2
"沪"	2
"河豚"	2
"油桐"	2
"油锅"	2
"沼泽"	2
"沽"	2
"法力"	2
"法国"	2
"法宝"	2
"泛滥"	2
"泥人"	2
"注定"	2
"泰"	2
"泻药"	2
"洋葱"	2
"洗礼"	2
"洛阳"	2
"活下去"	2
"活动"	2
"活得"	2
"活生生"	2
"活跃"	2
"流口水"	2
"流程"	2
"浆果"	2
"浑"	2
"浙"	2
"浪"	2
"浪费"	2
"海军"	2
"海岸"	2
"海底"	2
"海捕"	2
"海胆"	2
"涂抹"	2
"消防"	2
"涨价"	2
"涩"	2
"涮"	2
"液体"	2
"淀粉"	2
"淡淡的"	2
"深受"	2
"深夜"	2
"深情"	2
"深藏"	2
"混"	2
"混沌"	2
"清单"	2
"清心"	2
"渐"	2
"渐渐"	2
"渗"	2
"渡"	2
"渡江"	2
"温州"	2
"温柔"	2
"温饱"	2
"渭"	2
"湘"	2
"溃疡"	2
"溜达"	2
"满了"	2
"满足"	2
"滤"	2
"滴落"	2
"漂流"	2
"潜在"	2
"潮湿"	2
"澄"	2
"澜"	2
"激烈"	2
"瀑布"	2
"火山"	2
"火球"	2
"灭亡"	2
"灰白"	2
"灵活"	2
"灼"	2
"炎热"	2
"炙"	2
"炫"	2
"炸弹"	2
"炼糖"	2
"烂泥"	2
"烈"	2
"烟花"	2
"烤肉"	2
"烧酒"	2
"烧香拜佛"	2
"烩"	2
"热情"	2
"烹饪"	2
"焦虑"	2
"煤"	2
"照亮"	2
"熄灭"	2
"熟了"	2
"燃"	2
"燃烧"	2
"燕"	2
"爆发"	2
"爆炒"	2
"爨"	2
"爬上"	2
"爬山虎"	2
"爱国"	2
"爱护"	2
"爱玉"	2
"父爱"	2
"爸"	2
"爽身粉"	2
"片上"	2
"牛舌"	2
"牡"	2
"特定"	2
"犹"	2
"狐"	2
"狠心"	2
"狠狠"	2
"独占"	2
"独木舟"	2
"独立"	2
"狸"	2
"狼狈"	2
"猎"	2
"猛男"	2
"猩猩"	2
"猪肉"	2
"猫王"	2
"献给"	2
"猴子"	2
"獠牙"	2
"率领"	2
"玉皇大帝"	2
"玉簪"	2
"玩伴"	2
"玩偶"	2
"玩出"	2
"玫瑰花"	2
"现象"	2
"珀"	2
"珐琅"	2
"理念"	2
"理想"	2
"琉璃"	2
"琢磨"	2
"琥珀"	2
"甚"	2
"甚是"	2
"甜蜜"	2
"甜香"	2
"生日"	2
"生津"	2
"生漆"	2
"用命"	2
"用尽"	2
"用纸"	2
"甩"	2
"田里"	2
"甲兵"	2
"申"	2
"畅"	2
"畏"	2
"留住"	2
"留意"	2
"番石榴"	2
"疑"	2
"疑惑"	2
"疙瘩"	2
"疲惫"	2
"疾苦"	2
"病患"	2
"病情"	2
"病症"	2
"症状"	2
"痔"	2
"痕"	2
"痘"	2
"痰"	2
"痴迷"	2
"瘀"	2
"瘪"	2
"瘾"	2
"癞蛤蟆"	2
"癣"	2
"登高"	2
"白云"	2
"白兔"	2
"白头"	2
"白布"	2
"白毛女"	2
"白白"	2
"白眼"	2
"白花花"	2
"白菊"	2
"白菜"	2
"白藤"	2
"白蛇"	2
"白血病"	2
"百倍"	2
"百善孝为先"	2
"百果"	2
"百枝"	2
"百病"	2
"百货"	2
"的确"	2
"皈依"	2
"皮革"	2
"益生"	2
"盖章"	2
"盛世"	2
"盛夏"	2
"盯"	2
"直径"	2
"相伴"	2
"相关"	2
"相貌"	2
"相遇"	2
"眉毛"	2
"看不见"	2
"看官"	2
"看来"	2
"真人"	2
"真让人"	2
"眼泪"	2
"着急"	2
"着手"	2
"矢志"	2
"石灰"	2
"石蕊"	2
"砍"	2
"砍了"	2
"砚台"	2
"破产"	2
"破布"	2
"破除"	2
"砺"	2
"碟子"	2
"碧绿"	2
"碰碰"	2
"碳"	2
"碳水"	2
"磨成"	2
"社"	2
"社区"	2
"祈年"	2
"祈求"	2
"祖师爷"	2
"神州"	2
"神曲"	2
"神石"	2
"神魂"	2
"祥"	2
"祭祀"	2
"禅"	2
"禅师"	2
"福建"	2
"福音"	2
"禹"	2
"离合"	2
"离开"	2
"私"	2
"私信"	2
"私塾"	2
"私自"	2
"秉持着"	2
"秋分"	2
"秋日"	2
"种地"	2
"种类"	2
"科举制度"	2
"秘诀"	2
"秤"	2
"积蓄"	2
"称谓"	2
"秸"	2
"稀奇"	2
"程咬金"	2
"税"	2
"穴位"	2
"穷人"	2
"空心"	2
"突发"	2
"立地"	2
"站在"	2
"竟敢"	2
"竹筒"	2
"笑话"	2
"笔杆"	2
"笛"	2
"笛子"	2
"符合"	2
"第五"	2
"第四"	2
"筒井"	2
"箍桶匠"	2
"算命"	2
"算是"	2
"管仲"	2
"篇章"	2
"篓"	2
"篮子"	2
"篮球"	2
"粗壮"	2
"粮仓"	2
"精细"	2
"糖果"	2
"糯米"	2
"系统"	2
"紧紧"	2
"繁荣"	2
"繁衍"	2
"红包"	2
"红星"	2
"红茶"	2
"约会"	2
"纪"	2
"纯属"	2
"纯粹"	2
"纸张"	2
"纹"	2
"线虫"	2
"组合"	2
"组成"	2
"细胞"	2
"细腻"	2
"终结"	2
"终老"	2
"经济"	2
"绑"	2
"给人"	2
"绝地"	2
"绣花"	2
"绳子"	2
"维"	2
"绿茶"	2
"编写"	2
"缝了"	2
"缠绕"	2
"罐头"	2
"网上"	2
"网友"	2
"罗盘"	2
"罢"	2
"羊角"	2
"美学"	2
"美容"	2
"美艳"	2
"羚羊"	2
"羡慕"	2
"翻新"	2
"耀眼"	2
"老妇"	2
"老少咸宜"	2
"考场"	2
"而胜于蓝"	2
"而起"	2
"耐寒"	2
"耕作"	2
"耳环"	2
"聊天"	2
"联"	2
"肌"	2
"肝胆"	2
"肝脏"	2
"肥厚"	2
"肥胖"	2
"胆汁"	2
"胜利"	2
"胡子"	2
"胳膊"	2
"胶水"	2
"胺"	2
"能干"	2
"能有"	2
"脑子"	2
"脑袋"	2
"脚下"	2
"脚踏"	2
"脱发"	2
"脱毛"	2
"脸色"	2
"腊肉"	2
"腐败"	2
"腥"	2
"腰带"	2
"腰痛"	2
"腹"	2
"腹中"	2
"腹痛"	2
"膨大"	2
"臭味"	2
"至极"	2
"至此"	2
"至高"	2
"致死"	2
"致胜"	2
"舌尖"	2
"舍不得"	2
"船上"	2
"良好"	2
"良药苦口"	2
"艽"	2
"节俭"	2
"节省"	2
"芥子"	2
"花上"	2
"花儿"	2
"花城"	2
"花子"	2
"花序"	2
"花果"	2
"花树"	2
"花样百出"	2
"花石"	2
"花絮"	2
"花落"	2
"花蜜"	2
"花都"	2
"花雕"	2
"苎"	2
"苏东坡"	2
"苏醒"	2
"苜蓿"	2
"英吉"	2
"茑"	2
"茭"	2
"茯"	2
"茶树"	2
"茶水"	2
"茶油"	2
"茶筅"	2
"草原"	2
"草花"	2
"荏"	2
"荏苒"	2
"荒"	2
"荒地"	2
"荒漠"	2
"荣"	2
"药剂"	2
"药商"	2
"药水"	2
"莎草"	2
"莘"	2
"莨菪"	2
"莱"	2
"莲座"	2
"莴苣"	2
"莹润"	2
"莼"	2
"菌核"	2
"菘"	2
"菜园"	2
"菜地"	2
"菜籽"	2
"菩萨"	2
"萼"	2
"落花生"	2
"著称"	2
"蒟"	2
"蓝宝石"	2
"蔗糖"	2
"蕴藏"	2
"薄"	2
"藏娇"	2
"藕丝"	2
"藕粉"	2
"藤根"	2
"蘑"	2
"蘵"	2
"虔诚"	2
"虚弱"	2
"虞美人"	2
"虾蟆"	2
"蚀"	2
"蚂蚁"	2
"蚕豆"	2
"蚜"	2
"蛀"	2
"蛄"	2
"蛔"	2
"蛤"	2
"蛳"	2
"蜜源"	2
"蜻蜓"	2
"蝲"	2
"螨"	2
"蟑螂"	2
"街头"	2
"表象"	2
"表达"	2
"袍"	2
"被子"	2
"被子植物"	2
"被打"	2
"被贬"	2
"被迫"	2
"被逼"	2
"裘"	2
"裙"	2
"裸"	2
"褪"	2
"西洋"	2
"要是"	2
"观照"	2
"规律"	2
"觅"	2
"觉"	2
"觉醒"	2
"解渴"	2
"解答"	2
"认成"	2
"讨"	2
"记起"	2
"论语"	2
"诀"	2
"诀窍"	2
"识得"	2
"试一试"	2
"试验"	2
"诗仙"	2
"诚"	2
"诡"	2
"说不定"	2
"请教"	2
"诸"	2
"诺"	2
"谁在"	2
"谅"	2
"谋"	2
"谎言"	2
"谜"	2
"谢"	2
"谣言"	2
"谨慎"	2
"豆浆"	2
"豆腐皮"	2
"豨"	2
"貌"	2
"负担"	2
"财源滚滚"	2
"账"	2
"贩"	2
"贩子"	2
"购买"	2
"贯穿"	2
"贯耳"	2
"费力"	2
"资料"	2
"赛跑"	2
"赞美"	2
"赠予"	2
"赫"	2
"走开"	2
"走过"	2
"赶上"	2
"赶快去"	2
"起始"	2
"趁早"	2
"越南"	2
"趟"	2
"趣事"	2
"足够"	2
"足足"	2
"趴"	2
"趴下"	2
"跟随"	2
"跪"	2
"跪地"	2
"跳"	2
"跳入"	2
"跳动"	2
"踪"	2
"踹"	2
"蹈"	2
"蹴鞠"	2
"身在"	2
"身孕"	2
"躺在"	2
"转化"	2
"转身"	2
"轻轻"	2
"辅"	2
"辉煌"	2
"辟"	2
"辣味"	2
"辩证"	2
"边缘"	2
"辽阔"	2
"达摩"	2
"过度"	2
"迎春"	2
"返回"	2
"还像"	2
"还只是"	2
"还叫"	2
"还把"	2
"还给"	2
"还让"	2
"这下"	2
"进一步"	2
"进入"	2
"进攻"	2
"进补"	2
"远方"	2
"连城"	2
"连夜"	2
"连续"	2
"迫"	2
"迷途知返"	2
"退出"	2
"适用"	2
"适量"	2
"逃走"	2
"途"	2
"通常"	2
"通红"	2
"通达"	2
"逛一逛"	2
"逛逛"	2
"造成"	2
"逾"	2
"遂"	2
"道德"	2
"遗弃"	2
"遥"	2
"遭受"	2
"遭遇"	2
"那位"	2
"邪"	2
"邪恶"	2
"邻"	2
"部队"	2
"都可"	2
"都想"	2
"酉"	2
"酷似"	2
"酷刑"	2
"酸涩"	2
"酸菜"	2
"酸软"	2
"醒悟"	2
"醒来"	2
"醒狮"	2
"采购"	2
"释"	2
"里加"	2
"重点"	2
"重生"	2
"野猪"	2
"野蛮"	2
"金华"	2
"金婚"	2
"金屋"	2
"金星"	2
"金榜"	2
"金盏"	2
"金钟"	2
"金门"	2
"金鱼"	2
"釜"	2
"錾"	2
"钢丝"	2
"钩子"	2
"钱财"	2
"钵"	2
"铭"	2
"铲"	2
"银子"	2
"铸"	2
"链"	2
"锄"	2
"锻炼"	2
"长城"	2
"长春"	2
"长青"	2
"门外"	2
"问答"	2
"问道"	2
"闸"	2
"闽"	2
"阅"	2
"队"	2
"防晒"	2
"防腐"	2
"阴差"	2
"阶段"	2
"陀螺"	2
"陆地"	2
"陆游"	2
"降火"	2
"院"	2
"陪"	2
"陷"	2
"隐居"	2
"隔"	2
"难了"	2
"难度"	2
"雁"	2
"雄黄酒"	2
"雌雄同株"	2
"雪梨"	2
"雪糕"	2
"雪里"	2
"雷山"	2
"雷峰塔"	2
"露出"	2
"露营"	2
"霸占"	2
"青木"	2
"青竹"	2
"青花"	2
"青草"	2
"青龙"	2
"靛"	2
"非但"	2
"非洲"	2
"面食"	2
"鞋"	2
"鞘"	2
"韭"	2
"韵"	2
"顶礼"	2
"顺便"	2
"顾"	2
"预知"	2
"预防"	2
"领"	2
"领导"	2
"领袖"	2
"颗粒"	2
"题名"	2
"风波"	2
"风筝"	2
"风箱"	2
"风靡"	2
"飘逸"	2
"饥饿"	2
"饭团"	2
"饱"	2
"饶"	2
"馅"	2
"馈"	2
"馊"	2
"首先"	2
"香叶"	2
"香橼"	2
"香精油"	2
"马蹄铁"	2
"驾驭"	2
"骆驼"	2
"骗子"	2
"高中"	2
"高官"	2
"高杆"	2
"高温"	2
"高超"	2
"鲁"	2
"鲜美"	2
"鲱"	2
"鳝"	2
"鸟笼"	2
"鸡眼"	2
"鸡骨头"	2
"鸬"	2
"鹚"	2
"鹧鸪"	2
"鹬蚌相争"	2
"麒麟"	2
"麦子"	2
"麻将"	2
"麻花"	2
"麻醉"	2
"黄土"	2
"黄河"	2
"黎"	2
"黑水"	2
"黑陶"	2
"鼻烟壶"	2
"齐国"	2
"龚"	2
"00"	1
"08"	1
"1.2"	1
"1.3"	1
"1.33"	1
"1.38"	1
"10000"	1
"1200"	1
"12000"	1
"1300"	1
"1400"	1
"14plus"	1
"1700"	1
"1982"	1
"20222"	1
"22"	1
"232"	1
"250"	1
"30cm"	1
"36"	1
"39"	1
"3d"	1
"4000"	1
"44"	1
"441"	1
"48"	1
"54"	1
"5cm"	1
"64"	1
"65"	1
"681"	1
"7000"	1
"7080"	1
"77"	1
"81"	1
"84"	1
"856"	1
"86"	1
"88"	1
"900rmb"	1
"91"	1
"9169"	1
"94"	1
"99.9"	1
"9⃣️"	1
"ai"	1
"alba"	1
"b"	1
"b3"	1
"bgm"	1
"broussonetia"	1
"capitata"	1
"chuangyao"	1
"cos"	1
"cp"	1
"cy"	1
"denudata"	1
"du"	1
"f"	1
"figo"	1
"g"	1
"gan"	1
"god"	1
"grandiflora"	1
"himalayana"	1
"icu"	1
"in"	1
"j"	1
"k"	1
"lamiaceae"	1
"liao"	1
"macclurei"	1
"magnolia"	1
"maudiae"	1
"max"	1
"music"	1
"mvp"	1
"neng"	1
"nextlevel"	1
"niè"	1
"no"	1
"ocimum"	1
"p"	1
"papyrifera"	1
"party"	1
"persicaria"	1
"pro"	1
"pyrostegia"	1
"póu"	1
"qq"	1
"rap"	1
"sapria"	1
"she"	1
"si"	1
"six"	1
"star"	1
"sàn"	1
"t"	1
"teastone"	1
"venusta"	1
"vivox100"	1
"vlog"	1
"w"	1
"xuè"	1
"y"	1
"yin"	1
"yu"	1
"yulania"	1
"zsy"	1
"⼏个"	1
"⼜"	1
"䓍"	1
"䱂"	1
"一一"	1
"一万"	1
"一下子"	1
"一举"	1
"一二"	1
"一共"	1
"一刀"	1
"一刻"	1
"一双"	1
"一合"	1
"一吨"	1
"一周"	1
"一喝"	1
"一国之主"	1
"一块钱"	1
"一堆堆"	1
"一壶"	1
"一大堆"	1
"一天到晚"	1
"一定是"	1
"一定能"	1
"一小片"	1
"一带"	1
"一年四季"	1
"一律"	1
"一心一意"	1
"一怒"	1
"一怒之下"	1
"一截"	1
"一指"	1
"一挥"	1
"一早"	1
"一星"	1
"一星期"	1
"一曲"	1
"一月"	1
"一朝"	1
"一束"	1
"一枚"	1
"一桌"	1
"一死"	1
"一毫"	1
"一气"	1
"一滴水"	1
"一片丹心"	1
"一番"	1
"一盏灯"	1
"一目了然"	1
"一直在"	1
"一眨眼"	1
"一碟"	1
"一窝"	1
"一系列"	1
"一纸"	1
"一绝"	1
"一脚"	1
"一艘"	1
"一袋"	1
"一轮"	1
"一连"	1
"一遍"	1
"一道菜"	1
"丁未"	1
"七分"	1
"七味"	1
"七星"	1
"万丈深渊"	1
"万不得已"	1
"万世"	1
"万个"	1
"万人空巷"	1
"万倍"	1
"万分"	1
